,Date,BTC,ETH,USDT,MATIC
0,2021-01-01,1.7865708342331215,1.1110456188519264,0.0014833202002513257,-0.034225786638506506
1,2021-01-02,2.01659292697352,1.1991899738705811,0.0004580321942093679,0.02502212273231752
2,2021-01-03,2.0561109742348362,1.7581540339547193,-0.00026372667893992396,0.05735867210019374
3,2021-01-04,2.0216879604352465,2.0580407739414346,0.00028000447826759256,0.4374283770279799
4,2021-01-05,2.186058106120727,2.221128931751745,0.0025798473535012523,0.44148558953244144
5,2021-01-06,2.3803873433030813,2.4481562330490334,0.0024773289102950624,1.1301057904282747
6,2021-01-07,2.5665373465124928,2.351740223894089,0.001611323471853554,0.9308035034520794
7,2021-01-08,2.596600896002592,2.284756497805608,0.0009275839237352645,0.8372059445453635
8,2021-01-09,2.5384324938183367,2.4206271568155278,0.003075832741845197,0.8861801797655176
9,2021-01-10,2.309889488046862,2.2493024330829194,-0.0006167202319975473,0.7009963578512233
10,2021-01-11,2.113498039784265,1.8642250216085885,0.000389054199122274,0.4721810912923372
11,2021-01-12,1.9809592543674945,1.7690506956741556,-0.0011609230303845086,0.5169065363109033
12,2021-01-13,2.24729338946965,1.9968068371290473,-0.0001413210266137943,0.7462327409868097
13,2021-01-14,2.4679868305259336,2.352048212829206,-0.0018068492927418855,1.0233270085519748
14,2021-01-15,2.24355789479552,2.183956451365124,-0.0002330478668945979,1.0306556856344575
15,2021-01-16,2.1345556616353676,2.247101955056194,-0.0006605603840036389,0.9384300410532318
16,2021-01-17,2.0452437228023412,2.24813057365624,-0.000867307726740818,1.0991168795474588
17,2021-01-18,2.069833630884826,2.4122044681336234,-0.0007025108528094792,1.3208927111163415
18,2021-01-19,1.806411437114877,2.5105643683124597,-0.0013819391385654356,0.9839246559277948
19,2021-01-20,1.7315612447765787,2.3197456331326496,-0.0007703160465466485,0.9814473335366796
20,2021-01-21,1.3752680130365675,1.724783510159428,-0.0014820542345270749,0.6770734744252775
21,2021-01-22,1.5183507132225946,2.0003494561194084,-0.0004612019965730685,0.7657788187772527
22,2021-01-23,1.463920519786614,2.0360812329877542,-0.00045696525843930136,0.9664669863835049
23,2021-01-24,1.4697289227442933,2.5467633039160464,-0.00019937522099267024,1.0075607261457726
24,2021-01-25,1.3659264786985266,2.2691620901737664,-0.0011120448807356853,1.0764766339048886
25,2021-01-26,1.4506652106880003,2.5138876681887914,0.0006732041140142808,1.8860876980867105
26,2021-01-27,1.2590692973908464,2.230792997664694,0.0014662244630649912,2.0259900505647503
27,2021-01-28,1.4658057328997036,2.4820890467811223,0.0018668854406751478,1.7987783330212959
28,2021-01-29,1.486577865712106,2.568332947591185,-0.00035157759995074755,1.9428821872361501
29,2021-01-30,1.4921553126047238,2.468770292680173,0.0014071147890852842,1.8255278228434513
30,2021-01-31,1.4405730177064422,2.423789308353956,0.0005445625091946571,1.799607411322441
31,2021-02-01,1.3937351200837167,2.5385548008571117,-0.00046522934561665785,2.21410979476265
32,2021-02-02,1.5073984475279776,2.759687062155058,-0.0011427485325724573,2.3524188038137335
33,2021-02-03,1.4138583729854592,2.997616797449639,0.0008381904921515027,2.2735816473393258
34,2021-02-04,1.3705408328507556,2.499258785423822,-0.0007872150508233533,2.0453613802641537
35,2021-02-05,1.5840635884762047,2.9580612260774806,-0.0010500002447962897,2.8211649542902766
36,2021-02-06,1.5410232022692254,2.695373350259224,0.0019157538053211631,2.3435502529637273
37,2021-02-07,1.542161149226299,2.640308346708041,0.000635651480731747,3.3313265915221093
38,2021-02-08,2.0358829541620755,2.8859500452158606,0.0006773833708493271,3.118194287852061
39,2021-02-09,1.963587204460993,2.8194905942201767,5.476920840230548e-05,4.953555655515417
40,2021-02-10,1.7560256038372795,2.771137754364425,0.00023043626511953796,6.387784229328989
41,2021-02-11,1.9435650585256172,2.74803751082125,-0.0004790606729234703,6.277623710549974
42,2021-02-12,1.9541461596486602,2.997768310867523,0.0027047677279352644,6.23451416710556
43,2021-02-13,1.952861546227337,3.049461429818008,0.0003360996179235798,5.79393569644643
44,2021-02-14,1.9128999553929797,2.9135977558208537,0.0002671361366903824,5.024382629587288
45,2021-02-15,1.7111200912634987,2.691852226982825,-0.0011479240645164701,5.110401530060031
46,2021-02-16,1.7597213358262245,2.7137276839130418,-0.00047842648336149374,5.357491194920171
47,2021-02-17,1.9264819212751418,2.926175428381561,-0.0004174805606355081,5.510246984905496
48,2021-02-18,1.7608875754051376,2.7868864764876906,-0.0011296831380419592,5.820984321327855
49,2021-02-19,1.9926669127149035,2.545873633493934,0.0006699429299179549,6.749024460698515
50,2021-02-20,2.042602437279462,2.425680409529421,0.000506472732596519,6.647130167229518
51,2021-02-21,2.1246511340526504,2.1757638101317482,-3.594807994344862e-05,6.677872437602954
52,2021-02-22,1.8221190875238373,1.939246327250232,0.0002660292332625769,6.028251503929989
53,2021-02-23,1.6107614643012615,1.7620264984480216,0.0008765595188287012,5.4515259041958295
54,2021-02-24,1.8999248712265198,2.1451760516393987,0.0032120194307343475,8.043090173510604
55,2021-02-25,1.7345233627229484,1.8321631693727198,0.00021238229327558145,8.826901533942875
56,2021-02-26,1.6135559818018201,1.682564504446134,-0.0001508721544727365,9.182673482001773
57,2021-02-27,1.5362755380797828,1.5338822675658825,-0.00045108801673243715,9.456621652452073
58,2021-02-28,1.294824481165112,1.2998163155202533,0.0003602389613688306,10.737289547323945
59,2021-03-01,1.6419821699249106,1.6819349553702336,-0.0003320536286817166,12.50721779405887
60,2021-03-02,1.5175566085955672,1.4965229855805426,0.0009317797059917865,11.035456028752801
61,2021-03-03,1.5948889326719584,1.550909006112171,-0.0010319075226509211,9.761893053770871
62,2021-03-04,1.5965339469108217,1.711631412233237,-0.0006841995371310583,9.607561318001686
63,2021-03-05,1.5506123552691986,1.566183995722164,-0.00017391214961182122,9.894198865417216
64,2021-03-06,1.5162362214658747,1.7310162148177266,-0.0002501564089421038,9.83762264829611
65,2021-03-07,1.665768565509934,1.915939127484441,-0.000424157198356756,10.060445339109267
66,2021-03-08,1.855261244463136,2.3013119437438103,0.0010794730120187168,11.292097217102741
67,2021-03-09,1.959876716397977,2.260316707601132,0.00026111491526847885,15.513362861858674
68,2021-03-10,2.0697919122328994,2.221435925951252,0.00034998627606075416,15.256278710617924
69,2021-03-11,2.1992316388807867,2.3479743782665907,-4.233725490687679e-05,22.48412795794142
70,2021-03-12,2.043807728426723,2.110870512977763,-0.0006435588334094966,22.156036082978215
71,2021-03-13,2.1974789704019346,2.2600214028853776,0.0006515451795001681,22.42640480061563
72,2021-03-14,2.066798771935753,2.1566854460540172,3.559720065959837e-05,19.72891153077337
73,2021-03-15,1.869672630562706,2.0383009869011013,-0.00041126787950962473,19.141914789322904
74,2021-03-16,1.659924631905704,1.822513263545663,-0.004728158508073066,18.095893851858754
75,2021-03-17,1.5806825065368795,1.838787252243078,-0.0008349231353165232,20.160766726425738
76,2021-03-18,1.4899353437861609,1.7094232935872862,-0.0011100204039602435,17.96398668345655
77,2021-03-19,1.434515527344046,1.749494623016583,0.00145586343382198,19.670726687636904
78,2021-03-20,1.4741808514382027,1.8285341285787635,0.0006743599225411678,18.972567520039913
79,2021-03-21,1.5282127385892053,1.9355207130818592,0.0003595978459036697,20.061168066960875
80,2021-03-22,1.275844217912958,1.6419445329060376,0.0008753383283743865,17.583521778656984
81,2021-03-23,1.3330254530888483,1.8857949793143924,0.0011331903702989088,21.778848015672153
82,2021-03-24,1.2112175970146857,1.5868406990456068,0.00012020613147756265,18.708031620386286
83,2021-03-25,1.086542309788193,1.535236766916387,6.415717314078861e-05,17.053872697046984
84,2021-03-26,1.0832385200116814,1.673342043468609,0.0015153112930883506,16.433558368382737
85,2021-03-27,1.131127550559952,1.5140847142503566,0.0015115924180255647,17.198475984095833
86,2021-03-28,1.0609213820133423,1.308042606541084,-0.0004727895442784291,17.30430556405038
87,2021-03-29,1.1058633989298214,1.4838487913934308,0.0008643498480249701,19.740479644408516
88,2021-03-30,1.0334467597757957,1.4471438592933432,0.0002169619493439523,19.471332723058303
89,2021-03-31,1.0268625789910701,1.5971459412510374,-0.0018062239677031355,19.505318786848154
90,2021-04-01,0.9995428755583358,1.6925337682700627,-0.0026373854543058073,19.36458625964591
91,2021-04-02,0.8293864715036885,1.7513083115730304,-0.0021608318978135754,19.131739286300572
92,2021-04-03,0.7303091270335136,1.061999585652873,0.0006827179555701779,16.700076437224485
93,2021-04-04,0.8188401118767963,0.9970882505640319,0.0009401132042328175,13.634123310791768
94,2021-04-05,0.7344541986634989,0.9131861815932747,-0.0022729696968016855,14.12314099238566
95,2021-04-06,0.5691945512228429,0.7451213672667072,-0.002698499798846843,9.567852177524584
96,2021-04-07,0.42098128530049217,0.6084361146720894,0.0017662183021827094,9.247871605054838
97,2021-04-08,0.4286419390149332,0.706912599297683,-0.0011202039951363485,10.231827292994444
98,2021-04-09,0.4426213847190197,0.6137698042704618,-0.004039828000682033,9.916804272044951
99,2021-04-10,0.5625903065093081,0.6966950621625594,-0.00035673567053862154,10.791046388854365
100,2021-04-11,0.6851423827810572,0.967403013091644,-0.002261132113413278,13.180033192878998
101,2021-04-12,0.7570458740665742,1.037146333844194,1.422308329912525e-05,12.721612519592371
102,2021-04-13,0.7007392086902944,1.0313916136316745,-0.0003629222076541039,13.072727607747035
103,2021-04-14,0.606136635731185,0.9857617875625126,0.002732307600429529,11.618732653314709
104,2021-04-15,0.7166747462332346,1.1472638746423551,0.000600079615532767,12.024949908930578
105,2021-04-16,0.7069513523960331,0.9763770701794303,0.004226472204027276,12.284272397208836
106,2021-04-17,0.6842248054704771,0.8873150138630344,0.007703931307836642,10.859054727707006
107,2021-04-18,0.5429748336291957,0.786155541913875,0.006631828601716627,9.112826203612507
108,2021-04-19,0.5485961428351243,0.5751194614833421,0.0013360060633811344,9.063648764752797
109,2021-04-20,0.5915541837436147,0.6940420794848772,0.00031696355016830324,8.93727647999745
110,2021-04-21,0.7532777024508193,1.1193666268212676,0.001415504032806103,11.575019423372437
111,2021-04-22,0.5779344345192527,0.9570229517150337,0.01316685213856772,10.292291955482941
112,2021-04-23,0.5923012082063279,0.9196014451027572,0.00035184829372103543,10.22723430250888
113,2021-04-24,0.551418628586835,0.5871997357589172,0.0005668903994477947,9.678118411170015
114,2021-04-25,0.5206511865067414,0.7589803957188175,0.004440975719195661,10.675408753175239
115,2021-04-26,0.6605994890796214,0.8572948722020957,-0.00023703269196739818,11.2995049922476
116,2021-04-27,0.8121711992081624,1.1325146453118986,-0.0009643495180315931,18.985654601863565
117,2021-04-28,0.6398523266443044,1.0619512901517538,-0.001968977488563284,19.000351495155588
118,2021-04-29,0.5598275025612092,0.9976036280364493,-8.732319535431632e-05,21.07082091772327
119,2021-04-30,0.6853043239302901,1.0172687135571752,-0.0001593919220423956,19.48936701984067
120,2021-05-01,0.747092014050472,1.245738180284127,0.0010801628442906885,19.552437030004718
121,2021-05-02,0.6887100061812419,1.1516840304915608,0.0010719971253907445,19.15533041272717
122,2021-05-03,0.6095475616923467,1.264027112463146,-0.0013382774614459914,18.34647586934399
123,2021-05-04,0.4154430539625735,0.9505676024140326,-0.00213890136417505,15.004025416720175
124,2021-05-05,0.5537328491708828,1.2082785886885556,-0.00017427694305893748,16.12804525943189
125,2021-05-06,0.4723028728528247,1.025651327256683,0.00033849053621670677,12.921464392240809
126,2021-05-07,0.45903865271762356,1.0755002799303148,-0.0007490770914283518,13.375406098700163
127,2021-05-08,0.510825101814258,1.4163273048216105,-4.088067514129712e-05,11.560175445650861
128,2021-05-09,0.25384753167215846,1.2441309857082508,-0.0008461576273500748,12.60616873698038
129,2021-05-10,0.20072137465265105,1.2308339666867392,0.0008303053098022151,7.864855734210984
130,2021-05-11,0.26305244705699393,1.3914443133500174,9.917102714140924e-05,8.15446643220288
131,2021-05-12,0.00688898054463416,1.085059865292843,-0.009695547613571054,7.123839308379024
132,2021-05-13,0.046188687820824414,1.013832698621445,-0.0032005846621527834,7.708522656236974
133,2021-05-14,0.057401627569141356,1.247869592370991,-0.00022325920583354808,12.184347143503533
134,2021-05-15,-0.04003908187343941,1.0182663275322512,-0.0009691442164172503,14.997022499521083
135,2021-05-16,-0.03099797578380392,1.0121734503966096,0.0010166112986007558,14.860287857967835
136,2021-05-17,-0.11161921722025392,0.8475781288458544,0.0021330799705294723,14.952040436395377
137,2021-05-18,-0.1766671916159922,0.8272222820337995,0.0016679857868484582,20.887449135595784
138,2021-05-19,-0.28245368782241986,0.273740728612925,0.004977386669020811,12.594402001373266
139,2021-05-20,-0.2699251707371009,0.4232327957949744,0.001461828290513223,10.943826402779097
140,2021-05-21,-0.3317492006438829,0.27156214248977517,0.006871193965881206,9.177870416922527
141,2021-05-22,-0.34809495652741795,0.18464703484233014,-0.0006953223125176766,6.33342921339799
142,2021-05-23,-0.35788407203281747,0.18457410824840004,0.0015179617898997133,6.114174384759001
143,2021-05-24,-0.20723867086763093,0.6814506584708147,0.002161551346055113,11.515286308212973
144,2021-05-25,-0.22711345120638549,0.658549342717077,-0.0027659540180873243,11.073997011815102
145,2021-05-26,-0.1615551358236781,0.9673721834080939,0.000738588453638167,11.755530769109027
146,2021-05-27,-0.17092275826927716,0.8956272348166809,-0.0003992438846804891,9.606800542727612
147,2021-05-28,-0.22631841037401634,0.6586369809229569,0.0007686664332646753,8.266798420016775
148,2021-05-29,-0.23211544564913567,0.6124887031588873,-0.00012044358490204132,6.412523795156329
149,2021-05-30,-0.28055153077859374,0.5220663324810688,0.0002009548013479634,6.417018268276642
150,2021-05-31,-0.2276210719925129,0.8190802267191468,0.00043045726095347625,7.097581070124265
151,2021-06-01,-0.27297760749353484,0.6743163614234795,8.376585855618401e-06,7.137461108890699
152,2021-06-02,-0.22500899589593204,0.7569550690733144,9.998105530284462e-05,7.982694254317256
153,2021-06-03,-0.1977183644243048,0.8619451648720791,-0.0004751045875284188,7.486571628227313
154,2021-06-04,-0.2455522765089504,0.63048968784486,-0.0003562912669071716,6.661326987901535
155,2021-06-05,-0.30529144638140704,0.5239665810479781,1.9679200567779276e-05,6.199301071714535
156,2021-06-06,-0.3146253562805219,0.4820948574520263,-7.868758055584735e-05,6.289711314180478
157,2021-06-07,-0.3890604602600275,0.3844399191937895,-0.00016460549678287695,3.945126517557668
158,2021-06-08,-0.40310345786687407,0.3981779448793532,0.0005974837728213167,4.159825499039389
159,2021-06-09,-0.3539074000797914,0.4282113809503445,0.0004013912029687816,2.6312520426487094
160,2021-06-10,-0.35857209765563025,0.3986974780179595,0.0005654445500093974,2.293704615460496
161,2021-06-11,-0.3904306049422631,0.22267529316703327,6.491327054547469e-05,1.9430965809210483
162,2021-06-12,-0.39908957999013006,0.280797119314949,0.00016178554485368757,2.50366247150756
163,2021-06-13,-0.29871884569692,0.4017196223252737,-0.00048702809765999167,2.747860067018696
164,2021-06-14,-0.2870790858303498,0.4336110882933992,0.003857473152622193,3.167674080642649
165,2021-06-15,-0.3181607914062887,0.3942067279822159,0.0001925010279173467,3.0424101305429305
166,2021-06-16,-0.3352987791741664,0.3323401804965682,-0.00019197273436599716,2.79437592628405
167,2021-06-17,-0.3457786529591982,0.3071783018424117,-0.002525573462682118,2.6409759072011116
168,2021-06-18,-0.384798710377667,0.2346563201798777,-0.0005634587926275358,2.5854616591679562
169,2021-06-19,-0.38131120003931807,0.217651631935319,-0.0012623317833156955,2.576218773645323
170,2021-06-20,-0.3427971669594666,0.3310617913414402,-0.0010887648219449764,3.019875386833097
171,2021-06-21,-0.41603014455891185,0.12110383734177299,-0.001001065208954377,2.1638068205522107
172,2021-06-22,-0.38094280837752226,0.1825978805017454,0.00080784489638841,2.3182106353023735
173,2021-06-23,-0.3456470018810728,0.2397246957702721,0.00027452800904193,2.915445667458917
174,2021-06-24,-0.37103497080404946,0.1691961131290587,-0.001068121330106031,2.5770077108336986
175,2021-06-25,-0.43374904654922286,0.05809277932587387,0.0003635543452040757,2.141927333684719
176,2021-06-26,-0.4231718138560824,0.08626253773724568,0.0021464860689923704,2.1097635334567655
177,2021-06-27,-0.399400597705714,0.0882192345947248,-0.0003202727757665169,1.8958899946676686
178,2021-06-28,-0.41360188824395516,0.13009348156607503,-0.0007397276166533073,2.017322259890205
179,2021-06-29,-0.38981889963169625,0.12762336751959347,-0.0005000024933978775,2.243901932569462
180,2021-06-30,-0.4038644357551101,0.15591067130579095,4.064793414682022e-05,2.2137061779440574
181,2021-07-01,-0.43025787197947596,-0.00946138227857607,0.0016471481398536714,1.809647763752599
182,2021-07-02,-0.4067840892190545,0.07176638469432484,-0.0007445681278180905,2.136908269669417
183,2021-07-03,-0.4052170105841144,0.07050615867566812,-0.001971127470677625,2.095340955306417
184,2021-07-04,-0.40136323114849737,0.1029542562697181,-0.0009467332496069236,2.107075215918099
